                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.61547,                 1.1236,                0.42453,                0.91132,                0.77474,                0.69014,                0.75051,                0.54769,                0.74221,                 0.7343,                0.75015,                0.49142,                0.81173,                 1.5845,                0.69912,                  1.065,             0.00071457,             0.00071457,             0.00071457
                    103,                0.59544,                 1.0944,                0.40608,                0.90086,                0.73323,                0.73663,                0.73097,                0.54127,                0.75034,                0.74627,                0.74834,                0.48368,                 0.8024,                  1.598,                  0.733,                  1.051,              0.0007075,              0.0007075,              0.0007075
                    104,                0.61139,                 1.1278,                0.41967,                0.91183,                0.75803,                0.72636,                 0.7452,                0.54355,                0.77117,                0.73904,                0.75276,                0.49559,                0.82657,                 1.5561,                0.71497,                 1.0596,             0.00070042,             0.00070042,             0.00070042
                    105,                0.60615,                 1.1211,                0.41007,                 0.9042,                0.70154,                0.71799,                0.68075,                 0.4938,                0.71105,                0.72738,                0.69809,                0.44615,                0.83275,                 1.5928,                0.72033,                 1.0683,             0.00069335,             0.00069335,             0.00069335
                    106,                0.60195,                 1.0988,                0.41083,                0.90756,                0.75428,                0.67459,                0.71472,                0.52611,                0.78349,                0.68871,                0.73672,                0.47613,                0.85369,                 1.5954,                0.72321,                 1.0854,             0.00068628,             0.00068628,             0.00068628
                    107,                 0.6008,                 1.1069,                0.41638,                0.90525,                0.76726,                0.70745,                0.73957,                0.54009,                0.78191,                0.71921,                0.75312,                 0.4891,                0.82753,                 1.5898,                0.74304,                 1.0714,              0.0006792,              0.0006792,              0.0006792
                    108,                0.59132,                 1.0846,                0.40749,                0.90432,                0.73402,                0.74009,                0.74596,                0.55261,                0.73884,                0.74527,                0.74837,                0.48962,                0.82563,                 1.6146,                0.74985,                 1.0608,             0.00067213,             0.00067213,             0.00067213
                    109,                0.59486,                 1.0906,                0.41145,                0.90303,                0.72927,                0.75426,                0.73643,                0.54244,                0.74002,                0.75312,                0.74135,                0.49312,                0.85115,                 1.5821,                0.75209,                 1.0812,             0.00066506,             0.00066506,             0.00066506
                    110,                0.59949,                 1.1135,                0.40369,                0.90327,                0.69637,                0.72897,                 0.7008,                 0.5096,                0.70873,                0.71893,                0.71725,                0.46572,                0.83006,                 1.5854,                0.74639,                 1.0586,             0.00065798,             0.00065798,             0.00065798
                    111,                 0.5898,                 1.0977,                0.40117,                0.89813,                0.72782,                0.72012,                0.71945,                0.53942,                0.73777,                0.73185,                0.73205,                0.47486,                0.84779,                 1.5463,                0.71454,                 1.0846,             0.00065091,             0.00065091,             0.00065091
                    112,                0.59184,                 1.0856,                0.40523,                0.90007,                0.75517,                0.70406,                0.72169,                0.54197,                0.76787,                0.71502,                0.73686,                0.48532,                0.83634,                 1.6079,                0.73419,                  1.077,             0.00064384,             0.00064384,             0.00064384
                    113,                0.59077,                 1.0825,                0.39965,                0.90169,                0.76773,                  0.694,                0.74656,                0.55367,                0.78307,                0.70206,                0.75193,                 0.5027,                0.83515,                 1.5757,                0.72738,                 1.0897,             0.00063676,             0.00063676,             0.00063676
                    114,                0.58447,                 1.0707,                0.39827,                0.89673,                0.77376,                0.70659,                0.73911,                 0.5527,                0.78735,                0.71573,                0.75142,                0.49703,                0.81495,                 1.6077,                0.73278,                 1.0729,             0.00062969,             0.00062969,             0.00062969
                    115,                0.58343,                 1.0833,                0.39858,                0.90148,                0.75525,                0.73749,                0.73613,                0.54258,                0.78377,                0.73001,                0.74794,                0.48716,                0.82767,                 1.5823,                0.71665,                 1.0737,             0.00062262,             0.00062262,             0.00062262
                    116,                0.58345,                 1.0671,                0.38927,                0.89472,                0.75043,                 0.7271,                0.71673,                0.53686,                0.75685,                0.74045,                0.72568,                0.48703,                0.83805,                 1.6323,                0.70767,                 1.0927,             0.00061554,             0.00061554,             0.00061554
                    117,                0.58305,                  1.065,                 0.3985,                0.89707,                0.74409,                0.72292,                0.74607,                 0.5443,                0.76275,                0.71588,                0.75931,                0.50545,                0.83834,                 1.6043,                0.71426,                 1.0924,             0.00060847,             0.00060847,             0.00060847
                    118,                0.58334,                  1.081,                0.39755,                0.89864,                0.74081,                 0.7265,                0.71673,                0.53264,                0.75564,                0.74466,                0.73612,                0.48518,                0.80951,                 1.5879,                0.70578,                 1.0595,             0.00060139,             0.00060139,             0.00060139
                    119,                 0.5785,                 1.0651,                0.38555,                0.89114,                0.76617,                0.67735,                 0.7236,                0.53604,                0.78118,                0.68927,                0.74588,                0.49436,                0.81501,                 1.5975,                0.68511,                 1.0627,             0.00059432,             0.00059432,             0.00059432
                    120,                0.58364,                 1.0658,                0.38657,                 0.8944,                0.76934,                0.68696,                0.72552,                  0.547,                0.78994,                0.69529,                0.74376,                0.48679,                0.80993,                 1.5956,                0.68963,                 1.0594,             0.00058725,             0.00058725,             0.00058725
                    121,                0.57219,                   1.06,                0.39118,                  0.894,                0.75287,                0.72479,                0.72333,                0.53951,                0.76422,                0.74086,                0.74895,                0.48753,                0.82768,                 1.6329,                0.71632,                 1.0795,             0.00058017,             0.00058017,             0.00058017
                    122,                0.58126,                  1.057,                0.38516,                0.89186,                0.76834,                 0.7022,                0.71139,                0.52375,                0.78388,                  0.713,                0.73007,                 0.4748,                0.80291,                 1.5934,                0.70855,                 1.0473,              0.0005731,              0.0005731,              0.0005731
                    123,                0.56354,                 1.0363,                0.38037,                0.88229,                0.72724,                0.76398,                0.71936,                0.52464,                0.73056,                0.75098,                0.72308,                0.47092,                0.82262,                 1.6551,                0.70353,                 1.0688,             0.00056603,             0.00056603,             0.00056603
                    124,                 0.5686,                 1.0508,                0.37809,                0.88783,                0.69537,                0.75512,                 0.7221,                 0.5326,                 0.7132,                 0.7607,                0.74558,                0.48943,                0.82687,                 1.6367,                0.73847,                 1.0822,             0.00055895,             0.00055895,             0.00055895
                    125,                0.57277,                 1.0761,                 0.3766,                0.89465,                0.71668,                0.74321,                0.71313,                0.52578,                0.72503,                0.75463,                0.73549,                0.48441,                 0.8195,                 1.6377,                0.71758,                 1.0655,             0.00055188,             0.00055188,             0.00055188
                    126,                0.56843,                 1.0561,                0.38151,                0.88264,                0.73619,                0.71705,                0.74092,                0.55031,                0.75246,                0.72744,                0.75185,                0.50283,                0.85344,                 1.5978,                0.71975,                 1.1117,             0.00054481,             0.00054481,             0.00054481
                    127,                0.56108,                 1.0355,                0.37358,                0.89228,                0.74357,                0.72471,                0.71346,                0.52587,                0.74659,                0.72777,                0.72644,                0.48073,                0.83866,                 1.6191,                0.70514,                 1.1144,             0.00053773,             0.00053773,             0.00053773
                    128,                0.56495,                 1.0299,                0.36827,                 0.8872,                0.74724,                0.70785,                0.72801,                0.52833,                0.76409,                0.71374,                  0.736,                0.48096,                0.86583,                 1.6153,                0.74137,                 1.1107,             0.00053066,             0.00053066,             0.00053066
                    129,                0.56695,                 1.0391,                0.37387,                0.89228,                0.77529,                0.73583,                0.71492,                0.52342,                0.78349,                0.74251,                0.73218,                0.48042,                0.82006,                 1.5549,                0.71523,                 1.0697,             0.00052359,             0.00052359,             0.00052359
                    130,                0.55517,                 1.0554,                0.37963,                0.88729,                0.73902,                0.74346,                0.74541,                0.54702,                 0.7613,                0.75383,                0.76307,                0.50562,                0.83384,                 1.6255,                0.73921,                  1.082,             0.00051651,             0.00051651,             0.00051651
                    131,                0.56168,                 1.0429,                 0.3743,                 0.8866,                0.77059,                0.71218,                0.71824,                0.51352,                0.79286,                0.72386,                0.73597,                0.46073,                0.88284,                  1.649,                0.71281,                 1.1254,             0.00050944,             0.00050944,             0.00050944
                    132,                0.57041,                  1.037,                0.37778,                0.88736,                0.78372,                0.71573,                0.72133,                0.52194,                0.79603,                0.74123,                0.74352,                0.48855,                0.85265,                 1.6856,                0.70007,                 1.1031,             0.00050236,             0.00050236,             0.00050236
                    133,                0.55899,                 1.0185,                0.37047,                0.88518,                0.76104,                0.71965,                0.72122,                0.52641,                0.76775,                0.72243,                0.73433,                0.47882,                0.84477,                 1.6927,                0.69023,                 1.0968,             0.00049529,             0.00049529,             0.00049529
                    134,                 0.5612,                 1.0262,                0.36756,                0.88227,                0.74359,                0.72377,                0.73303,                0.53867,                0.75623,                0.73667,                0.75212,                0.49441,                0.83631,                 1.6561,                0.70784,                 1.0957,             0.00048822,             0.00048822,             0.00048822
                    135,                0.55028,                 1.0187,                0.36622,                0.88953,                0.72707,                0.74761,                0.72911,                 0.5415,                0.73705,                0.73772,                0.74878,                 0.4895,                0.84892,                 1.6397,                0.69844,                 1.1003,             0.00048114,             0.00048114,             0.00048114
                    136,                0.53972,                 1.0174,                 0.3569,                0.88272,                 0.7692,                0.71022,                0.71496,                0.52654,                0.77285,                0.71137,                0.72781,                0.47287,                0.86547,                 1.6712,                0.71829,                 1.1112,             0.00047407,             0.00047407,             0.00047407
                    137,                0.55564,                 1.0119,                0.36439,                0.88534,                0.79293,                0.72382,                0.75029,                0.54779,                0.79935,                 0.7138,                0.75525,                 0.4962,                 0.8461,                 1.7039,                0.70131,                 1.0957,               0.000467,               0.000467,               0.000467
                    138,                0.54643,                 1.0066,                0.36277,                0.88499,                0.74646,                0.76125,                0.75174,                0.54428,                0.75028,                 0.7637,                0.76135,                0.49859,                0.85248,                 1.6502,                0.68993,                 1.1023,             0.00045992,             0.00045992,             0.00045992
                    139,                0.54353,                0.99738,                 0.3598,                0.88399,                0.76301,                0.73903,                0.73563,                 0.5403,                0.76459,                0.74015,                0.73928,                0.48495,                0.86747,                 1.6164,                0.70939,                 1.1098,             0.00045285,             0.00045285,             0.00045285
                    140,                0.55727,                 1.0287,                0.36535,                0.88569,                 0.7706,                0.72255,                0.74429,                0.54042,                0.77641,                0.72223,                0.74438,                 0.4872,                 0.8688,                 1.6495,                0.66821,                 1.1207,             0.00044578,             0.00044578,             0.00044578
                    141,                0.54186,                0.99526,                 0.3472,                0.87534,                 0.7781,                0.70471,                0.72932,                0.53442,                0.78508,                0.70859,                0.73738,                0.48077,                0.83312,                 1.6605,                0.68029,                 1.1006,              0.0004387,              0.0004387,              0.0004387
                    142,                0.53703,                0.99791,                 0.3507,                0.87545,                0.78445,                0.74758,                0.74436,                0.54028,                0.81218,                0.71648,                0.74648,                0.48657,                0.84022,                 1.6742,                0.68736,                  1.099,             0.00043163,             0.00043163,             0.00043163
                    143,                0.55004,                 1.0057,                0.35805,                0.88493,                 0.7641,                0.74651,                0.74116,                0.53545,                0.76403,                0.73889,                0.74011,                0.48423,                0.81406,                 1.6454,                0.67178,                 1.0819,             0.00042456,             0.00042456,             0.00042456
                    144,                 0.5361,                 1.0097,                0.35535,                0.88357,                0.75286,                0.75608,                0.74125,                0.54487,                 0.7584,                0.76783,                 0.7496,                0.48664,                0.83206,                 1.6709,                0.65892,                 1.1112,             0.00041748,             0.00041748,             0.00041748
                    145,                0.54365,                 1.0142,                0.35577,                0.87981,                0.76836,                0.72975,                0.72047,                0.53461,                0.78652,                0.74578,                0.74767,                0.48668,                0.83855,                 1.6748,                0.69054,                 1.1076,             0.00041041,             0.00041041,             0.00041041
                    146,                 0.5338,                 1.0024,                0.34795,                0.87673,                0.77627,                0.71591,                0.73197,                0.53978,                0.80486,                0.72454,                0.76045,                0.49375,                0.83791,                 1.6824,                0.69718,                 1.1011,             0.00040334,             0.00040334,             0.00040334
                    147,                0.53468,                 0.9909,                0.34967,                0.87691,                0.77045,                0.72087,                0.72722,                0.53742,                0.77933,                0.72835,                0.74599,                0.48452,                0.83732,                 1.6554,                0.73501,                 1.1054,             0.00039626,             0.00039626,             0.00039626
                    148,                0.52843,                0.97582,                0.34184,                0.87351,                0.76722,                0.71653,                0.73143,                0.53812,                0.78226,                0.72393,                0.74534,                 0.4928,                0.86933,                  1.654,                0.72674,                 1.1348,             0.00038919,             0.00038919,             0.00038919
                    149,                0.52719,                0.99161,                0.34647,                0.87668,                0.73597,                0.73966,                0.70847,                 0.5251,                0.74514,                0.74721,                0.72579,                 0.4802,                0.85267,                  1.662,                0.71905,                 1.1169,             0.00038211,             0.00038211,             0.00038211
                    150,                0.53323,                0.97033,                0.34929,                0.87448,                 0.7873,                0.72208,                0.73612,                0.53524,                0.77745,                0.73017,                0.74871,                0.49108,                0.85591,                 1.6702,                0.69205,                 1.1271,             0.00037504,             0.00037504,             0.00037504
                    151,                0.53209,                0.97776,                0.34211,                0.87614,                0.76964,                0.72553,                0.74525,                 0.5441,                 0.7846,                0.73909,                0.75933,                0.50195,                 0.8607,                 1.6763,                0.72827,                  1.122,             0.00036797,             0.00036797,             0.00036797
                    152,                0.51704,                0.96562,                0.34087,                0.86882,                0.75025,                0.73024,                0.72605,                0.54078,                0.76169,                0.73448,                0.74403,                0.49381,                0.84859,                 1.6534,                0.70592,                 1.1293,             0.00036089,             0.00036089,             0.00036089
                    153,                0.51561,                0.95804,                0.34041,                0.87559,                0.76166,                0.72816,                0.72684,                0.53075,                0.76637,                0.73304,                0.74069,                0.48493,                0.82983,                 1.6723,                0.69737,                  1.101,             0.00035382,             0.00035382,             0.00035382
                    154,                0.51558,                0.96448,                0.33927,                0.86942,                0.75761,                0.72377,                0.75045,                0.54142,                0.75779,                0.72351,                0.75646,                0.49569,                0.83104,                 1.6575,                0.67927,                 1.1026,             0.00034675,             0.00034675,             0.00034675
                    155,                0.51964,                0.96701,                0.33399,                0.86708,                 0.7815,                0.71096,                0.72434,                0.53984,                 0.7949,                0.72287,                0.74779,                0.48723,                 0.8332,                 1.6923,                0.70373,                 1.1041,             0.00033967,             0.00033967,             0.00033967
                    156,                0.52269,                0.96471,                0.33913,                0.87126,                 0.7909,                0.73037,                0.74831,                0.54075,                0.80273,                0.74006,                0.76322,                0.50282,                 0.8417,                 1.6656,                0.68351,                 1.1124,              0.0003326,              0.0003326,              0.0003326
                    157,                0.51591,                0.94826,                0.33074,                0.86768,                0.79332,                0.70838,                0.74303,                0.54756,                 0.8064,                0.71921,                0.75644,                0.49744,                0.86469,                 1.7017,                0.67492,                 1.1389,             0.00032553,             0.00032553,             0.00032553
                    158,                0.51285,                0.96428,                 0.3354,                0.87159,                0.76784,                0.72639,                0.74571,                0.54596,                0.78769,                0.74117,                0.76072,                 0.4984,                0.85285,                 1.7066,                0.70237,                 1.1223,             0.00031845,             0.00031845,             0.00031845
                    159,                0.51379,                0.95031,                0.33463,                0.87146,                0.73023,                0.73339,                0.73145,                 0.5394,                0.74915,                0.75118,                 0.7627,                0.49089,                 0.8371,                 1.6947,                0.69782,                 1.0983,             0.00031138,             0.00031138,             0.00031138
                    160,                0.50771,                0.94472,                0.32798,                0.86808,                0.72557,                0.74111,                 0.7204,                0.53273,                0.77271,                0.70047,                0.74558,                0.48266,                0.87115,                 1.7342,                0.72537,                 1.1413,             0.00030431,             0.00030431,             0.00030431
                    161,                0.50454,                0.95665,                0.33091,                0.86578,                0.73829,                 0.7153,                0.71497,                0.53018,                0.74557,                0.72233,                 0.7322,                0.47913,                0.85046,                 1.6699,                0.69305,                 1.1283,             0.00029723,             0.00029723,             0.00029723
                    162,                 0.5058,                0.93804,                0.32705,                0.87062,                 0.7573,                0.71897,                 0.7282,                0.54523,                0.77045,                0.73805,                 0.7543,                 0.5069,                0.84566,                 1.6564,                0.68034,                 1.1301,             0.00029016,             0.00029016,             0.00029016
                    163,                0.51086,                0.96601,                0.33096,                0.86466,                0.75286,                0.72349,                0.73415,                0.54807,                0.76615,                0.73604,                0.75067,                0.49849,                0.85052,                 1.6748,                0.67775,                 1.1269,             0.00028308,             0.00028308,             0.00028308
