                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    106,               0.019076,               0.022706,               0.055064,              0.0010294,                0.71289,                0.69619,                0.71293,                 0.5045,                0.73028,                0.68824,                0.71649,                0.45556,               0.028035,               0.033936,               0.075148,              0.0046773,              0.0048025,              0.0048025,              0.0048025
                    107,               0.018869,               0.022873,               0.053968,              0.0011134,                0.71844,                0.70616,                0.70977,                0.51451,                0.73095,                0.72171,                0.72138,                 0.4559,               0.027575,               0.034122,               0.072106,              0.0044009,               0.004753,               0.004753,               0.004753
                    108,               0.019217,                0.02292,               0.053848,              0.0010824,                 0.7724,                0.69048,                  0.728,                0.52998,                0.77627,                0.69304,                0.73611,                0.46749,               0.026997,               0.033168,               0.071519,              0.0042091,              0.0047035,              0.0047035,              0.0047035
                    109,               0.018968,               0.022771,               0.054451,              0.0010429,                0.75263,                0.70025,                0.73138,                0.52955,                0.78059,                0.70692,                0.74332,                0.46791,               0.027437,               0.033668,               0.071748,              0.0043313,               0.004654,               0.004654,               0.004654
                    110,               0.018607,               0.023077,                0.05423,              0.0010668,                0.75703,                0.72837,                0.73509,                0.53557,                0.75774,                0.73636,                0.74279,                0.46866,               0.027776,               0.033941,               0.071452,              0.0044057,              0.0046045,              0.0046045,              0.0046045
                    111,               0.019091,               0.022501,               0.053622,             0.00099042,                0.75597,                0.71707,                0.73377,                0.53068,                0.76337,                0.71002,                 0.7326,                0.46409,               0.027986,               0.034342,               0.073657,              0.0043242,               0.004555,               0.004555,               0.004555
                    112,               0.018781,               0.022452,               0.053133,               0.001061,                0.79161,                0.72713,                  0.741,                0.53293,                 0.7878,                 0.7221,                0.74083,                0.46859,               0.027374,               0.034016,                0.07236,              0.0040273,              0.0045055,              0.0045055,              0.0045055
                    113,               0.018682,                0.02282,               0.054061,              0.0009884,                0.75417,                0.70318,                0.72627,                0.51957,                0.78441,                0.73083,                0.74432,                0.46598,               0.027061,               0.033584,               0.070872,              0.0045028,               0.004456,               0.004456,               0.004456
                    114,               0.019115,                0.02261,               0.055848,              0.0010939,                 0.7213,                 0.7289,                 0.7206,                0.52221,                0.74628,                0.73574,                0.73463,                 0.4614,               0.027499,               0.033817,               0.073927,              0.0045581,              0.0044065,              0.0044065,              0.0044065
                    115,               0.018512,               0.023164,               0.051217,              0.0011174,                0.71406,                0.72149,                0.70811,                0.51283,                0.74701,                0.71179,                0.71828,                0.44777,               0.027342,               0.033918,               0.073874,              0.0042952,               0.004357,               0.004357,               0.004357
                    116,               0.018177,                0.02238,               0.052651,              0.0010859,                0.76079,                0.70971,                 0.7278,                0.52341,                0.79055,                0.73691,                0.74691,                0.47122,               0.027039,               0.033209,               0.073416,              0.0041947,              0.0043075,              0.0043075,              0.0043075
                    117,               0.018273,               0.022319,               0.052804,             0.00096831,                0.73369,                0.72366,                0.73118,                0.52434,                0.80058,                0.68395,                0.73643,                0.46784,               0.027522,                0.03361,               0.074179,              0.0040619,               0.004258,               0.004258,               0.004258
                    118,               0.017489,               0.022708,               0.051158,             0.00095737,                0.71101,                0.71546,                0.72669,                0.52446,                0.78167,                0.67485,                 0.7392,                0.46498,               0.027047,               0.033366,               0.074152,              0.0039212,              0.0042085,              0.0042085,              0.0042085
                    119,               0.018076,               0.022436,               0.051913,             0.00088443,                0.70286,                0.74654,                0.73064,                0.52696,                0.71118,                0.75464,                0.73149,                0.46592,                0.02727,               0.033954,               0.075166,              0.0041461,               0.004159,               0.004159,               0.004159
                    120,               0.017978,               0.022553,               0.052582,              0.0010664,                0.72724,                0.70915,                0.71735,                0.52776,                0.73149,                0.71003,                0.71786,                0.46666,               0.026752,               0.033109,               0.072016,              0.0043352,              0.0041095,              0.0041095,              0.0041095
                    121,               0.017847,               0.022593,               0.052381,             0.00099276,                0.72365,                0.71852,                0.71303,                0.51703,                0.72711,                0.72166,                0.71903,                0.45574,               0.027176,               0.033727,                0.07385,              0.0040461,                0.00406,                0.00406,                0.00406
                    122,               0.017663,               0.022377,               0.053468,             0.00087756,                0.71004,                0.71215,                0.69856,                0.50641,                0.73201,                0.73116,                0.71889,                0.44848,                 0.0271,               0.033997,               0.076615,              0.0041405,              0.0040105,              0.0040105,              0.0040105
                    123,               0.017608,               0.022172,               0.052263,             0.00090932,                0.73941,                0.75641,                0.73038,                 0.5267,                0.76989,                0.74233,                0.73539,                0.46852,               0.027476,               0.034152,               0.076096,              0.0043257,               0.003961,               0.003961,               0.003961
                    124,               0.017694,                 0.0221,               0.050795,             0.00097851,                0.71038,                0.74006,                0.71737,                0.52144,                 0.7207,                0.72475,                0.71297,                0.46129,               0.026424,               0.033147,               0.073085,              0.0044098,              0.0039115,              0.0039115,              0.0039115
                    125,               0.017477,               0.022017,               0.051245,             0.00090498,                 0.7075,                 0.7544,                 0.7122,                0.52453,                0.76259,                0.69785,                0.71181,                0.46322,               0.027263,                0.03392,               0.074419,               0.004723,               0.003862,               0.003862,               0.003862
                    126,               0.016979,               0.022274,               0.050723,             0.00087578,                0.74788,                0.73196,                0.71387,                0.52004,                0.73864,                 0.7232,                0.72093,                0.46458,               0.027203,                0.03361,                0.07368,              0.0044861,              0.0038125,              0.0038125,              0.0038125
                    127,               0.017294,               0.022382,               0.051805,             0.00097029,                0.69164,                0.72738,                0.70927,                0.51731,                0.69511,                0.71972,                0.71357,                 0.4543,               0.027224,               0.034191,               0.073455,              0.0043272,               0.003763,               0.003763,               0.003763
                    128,               0.017209,               0.022103,               0.050362,             0.00096481,                0.66699,                0.75004,                0.71847,                 0.5225,                0.68216,                 0.7291,                0.72157,                0.45955,               0.026984,               0.033994,               0.074716,              0.0041309,              0.0037135,              0.0037135,              0.0037135
                    129,               0.017002,                0.02194,               0.050745,             0.00077266,                0.70195,                0.74071,                0.72584,                0.53051,                0.77509,                0.67864,                0.72459,                0.46323,               0.026467,               0.033231,               0.075288,              0.0038969,               0.003664,               0.003664,               0.003664
                    130,               0.016992,               0.022232,               0.051216,              0.0009047,                0.68895,                0.76554,                0.72527,                 0.5241,                0.76853,                0.69422,                0.73333,                0.45858,               0.026852,               0.033874,               0.075809,              0.0038936,              0.0036145,              0.0036145,              0.0036145
                    131,               0.016985,               0.021972,               0.050717,             0.00091084,                0.71394,                0.71835,                0.71277,                0.51571,                0.76418,                0.65991,                0.71367,                0.45566,               0.027098,                0.03443,               0.075054,              0.0039943,               0.003565,               0.003565,               0.003565
                    132,               0.016868,               0.021918,               0.050249,             0.00094565,                0.72186,                0.71746,                0.70624,                0.51896,                0.73106,                0.72059,                0.72442,                 0.4595,               0.026925,               0.034229,               0.074091,              0.0038772,              0.0035155,              0.0035155,              0.0035155
                    133,                0.01655,                0.02179,               0.050692,             0.00093165,                0.70724,                0.77814,                0.72032,                0.52744,                0.70684,                0.77617,                0.72215,                 0.4621,               0.027022,               0.033843,               0.076249,              0.0041225,               0.003466,               0.003466,               0.003466
                    134,               0.016408,               0.021633,               0.050018,             0.00086324,                0.73558,                0.70466,                0.71066,                0.52501,                0.73607,                0.70402,                0.71274,                0.46815,               0.027085,               0.034222,               0.076592,              0.0044392,              0.0034165,              0.0034165,              0.0034165
                    135,               0.016696,               0.021776,               0.049696,              0.0008628,                0.71827,                0.71219,                0.71927,                0.52435,                0.73206,                0.71267,                0.71914,                0.46918,               0.026889,               0.034508,               0.076277,              0.0043867,               0.003367,               0.003367,               0.003367
                    136,               0.016457,                0.02207,                0.04944,             0.00092732,                0.69027,                0.73677,                0.70817,                0.52683,                 0.7213,                0.71972,                0.71611,                 0.4684,               0.026463,               0.034264,               0.074316,              0.0041145,              0.0033175,              0.0033175,              0.0033175
                    137,               0.016349,                0.02198,               0.048202,             0.00082806,                0.74976,                0.69998,                0.70539,                0.51889,                0.74072,                 0.6917,                0.70869,                0.45729,               0.026621,               0.034601,               0.075611,              0.0044858,               0.003268,               0.003268,               0.003268
                    138,               0.016194,               0.021571,               0.048013,             0.00083755,                0.75515,                0.72395,                 0.7217,                0.52524,                0.74157,                0.70899,                0.71218,                0.46044,               0.027423,               0.034448,               0.077112,              0.0043842,              0.0032185,              0.0032185,              0.0032185
                    139,               0.016424,               0.021498,               0.049338,              0.0008482,                0.70452,                0.73142,                0.72661,                0.52628,                 0.7694,                0.67603,                 0.7314,                0.47221,               0.027364,               0.034526,               0.076087,              0.0042958,               0.003169,               0.003169,               0.003169
                    140,               0.016219,               0.021327,               0.049652,             0.00084496,                0.70691,                 0.7601,                0.72221,                0.53243,                 0.7053,                0.75787,                0.73044,                0.46993,                0.02708,               0.034593,               0.077898,              0.0040849,              0.0031195,              0.0031195,              0.0031195
                    141,               0.016129,               0.021625,               0.049275,             0.00084642,                0.71192,                0.74901,                0.71981,                0.52901,                0.72346,                 0.7302,                0.72582,                0.47119,               0.026781,                0.03458,               0.077258,              0.0041882,                0.00307,                0.00307,                0.00307
                    142,               0.015927,               0.021211,                0.04817,             0.00080872,                0.75205,                0.72727,                0.72853,                0.52844,                0.75103,                0.72345,                0.73288,                0.47304,               0.027378,               0.035582,               0.077931,               0.004359,              0.0030205,              0.0030205,              0.0030205
                    143,               0.015774,                0.02113,               0.048751,             0.00082786,                0.73956,                 0.7332,                 0.7078,                 0.5207,                0.74935,                0.74269,                 0.7271,                0.47017,               0.026855,               0.034656,               0.076778,                 0.0044,               0.002971,               0.002971,               0.002971
                    144,               0.015734,                0.02152,               0.048376,             0.00085533,                0.72826,                0.72559,                0.71756,                0.52687,                0.73299,                0.73014,                0.72659,                0.46945,               0.026772,               0.034276,               0.076691,              0.0045582,              0.0029215,              0.0029215,              0.0029215
                    145,               0.015716,                0.02136,               0.046663,             0.00074443,                0.74221,                0.72991,                0.71582,                0.52347,                0.73456,                0.72318,                0.71433,                0.46345,                 0.0268,               0.034648,               0.076806,              0.0048572,               0.002872,               0.002872,               0.002872
                    146,               0.015644,               0.021273,               0.046771,             0.00074363,                0.73119,                0.74228,                0.71874,                 0.5271,                 0.7212,                 0.7316,                0.71456,                0.47155,               0.027146,                0.03496,               0.077469,              0.0049072,              0.0028225,              0.0028225,              0.0028225
                    147,               0.015075,               0.020937,               0.046881,             0.00080303,                0.74275,                0.71607,                0.72264,                 0.5292,                0.73095,                0.70509,                0.71517,                0.46749,               0.027085,               0.034916,               0.077855,              0.0046349,               0.002773,               0.002773,               0.002773
                    148,               0.015541,               0.021285,               0.047822,             0.00074754,                0.72916,                0.73704,                0.72323,                  0.525,                0.76342,                0.70913,                0.72437,                0.47379,               0.026995,               0.034833,               0.077015,              0.0045096,              0.0027235,              0.0027235,              0.0027235
                    149,               0.015377,               0.021148,               0.045853,             0.00084443,                0.74579,                0.74362,                0.74076,                0.53275,                0.76834,                0.72972,                0.74314,                 0.4823,               0.026738,                0.03482,               0.075481,              0.0041814,               0.002674,               0.002674,               0.002674
                    150,               0.015104,               0.021379,               0.047477,              0.0008258,                0.69974,                0.75779,                0.72551,                0.52817,                0.72658,                0.72659,                0.72168,                 0.4711,               0.026654,               0.034358,               0.075269,               0.004242,              0.0026245,              0.0026245,              0.0026245
                    151,               0.015177,               0.021145,                0.04655,             0.00084047,                0.73601,                0.71444,                 0.7169,                0.52841,                0.73935,                0.71246,                0.72031,                0.47157,               0.027033,               0.034471,               0.079039,              0.0042237,               0.002575,               0.002575,               0.002575
                    152,               0.015088,                  0.021,               0.046814,             0.00082189,                0.72347,                0.73457,                0.71271,                0.52673,                0.72237,                0.72814,                0.71634,                0.46543,               0.026785,               0.034755,               0.078849,              0.0045481,              0.0025255,              0.0025255,              0.0025255
                    153,                0.01475,               0.021159,               0.044818,             0.00075184,                0.73403,                0.73651,                 0.7243,                 0.5332,                 0.7287,                0.73751,                0.72552,                0.46348,               0.026582,               0.034455,                0.07597,              0.0044731,               0.002476,               0.002476,               0.002476
                    154,               0.014741,               0.021134,               0.046446,             0.00071621,                0.74469,                0.73038,                0.72357,                0.52432,                0.74921,                0.72465,                0.72319,                0.46618,               0.027138,               0.034982,               0.076999,              0.0047399,              0.0024265,              0.0024265,              0.0024265
                    155,               0.014794,               0.021364,               0.044929,             0.00070119,                0.76558,                0.72743,                0.71751,                0.52748,                0.77358,                0.71415,                0.72126,                0.46792,               0.027286,               0.035202,               0.077358,              0.0048786,               0.002377,               0.002377,               0.002377
                    156,               0.014698,               0.021036,                0.04474,             0.00072961,                 0.7458,                0.74134,                0.72405,                0.52668,                0.73546,                0.72864,                0.71549,                0.45987,               0.027363,               0.035382,               0.078626,              0.0046151,              0.0023275,              0.0023275,              0.0023275
                    157,               0.014463,               0.021079,               0.044915,              0.0006829,                0.73028,                0.72359,                0.71954,                 0.5256,                0.72168,                0.71531,                0.71277,                0.45809,               0.027501,                0.03492,               0.079165,              0.0044111,               0.002278,               0.002278,               0.002278
                    158,               0.014444,               0.020971,                0.04469,              0.0006833,                0.74317,                0.71943,                0.72298,                0.52658,                 0.7358,                0.71155,                0.72335,                0.46316,               0.027142,               0.034744,               0.078663,              0.0045073,              0.0022285,              0.0022285,              0.0022285
                    159,                0.01467,               0.020926,                0.04409,             0.00065806,                0.76421,                 0.7017,                0.72715,                0.52033,                0.77148,                0.68858,                0.72177,                0.46322,                0.02769,               0.035208,               0.078431,              0.0048232,               0.002179,               0.002179,               0.002179
                    160,               0.014119,               0.020901,               0.044477,             0.00072988,                0.71207,                0.73086,                0.71813,                0.52518,                0.76963,                0.66746,                0.72053,                0.46691,               0.027954,               0.035718,               0.079223,              0.0048634,              0.0021295,              0.0021295,              0.0021295
                    161,               0.014198,               0.020826,               0.043776,             0.00070473,                0.73045,                 0.7265,                0.72807,                0.52953,                0.72212,                0.71823,                0.72883,                0.47053,               0.027643,                0.03529,               0.078248,              0.0048257,                0.00208,                0.00208,                0.00208
                    162,                0.01422,               0.020333,               0.044111,             0.00067359,                0.72263,                  0.736,                0.72587,                0.53058,                0.80051,                0.67578,                 0.7332,                0.47011,               0.027545,               0.034859,               0.078448,               0.004821,              0.0020305,              0.0020305,              0.0020305
                    163,                0.01415,               0.020484,               0.044967,             0.00066461,                0.78514,                0.68646,                0.72203,                0.52664,                0.80472,                0.67147,                 0.7279,                 0.4687,               0.027476,               0.034538,               0.078135,              0.0046432,               0.001981,               0.001981,               0.001981
                    164,                0.01424,               0.020223,               0.044891,             0.00070162,                0.77563,                0.70744,                0.73124,                0.52808,                0.77487,                0.68361,                0.72598,                0.47109,               0.027424,               0.034731,               0.078579,              0.0045357,              0.0019315,              0.0019315,              0.0019315
                    165,               0.013983,               0.020434,               0.045089,             0.00069387,                0.74261,                0.74372,                0.73015,                0.53316,                0.77624,                0.68559,                0.72305,                0.47112,               0.026948,               0.034306,               0.078381,              0.0044518,               0.001882,               0.001882,               0.001882
                    166,               0.013799,               0.020774,               0.042842,             0.00062041,                0.72615,                0.73036,                0.73362,                0.53672,                0.72905,                0.70952,                0.72798,                 0.4694,               0.027358,               0.034449,               0.079571,              0.0043815,              0.0018325,              0.0018325,              0.0018325
                    167,               0.013886,               0.020638,               0.043758,             0.00062804,                 0.7201,                0.73673,                0.72881,                0.53832,                0.71175,                0.70559,                0.71901,                0.47232,               0.027232,               0.034738,               0.079554,              0.0044739,               0.001783,               0.001783,               0.001783
                    168,               0.013752,               0.020776,                0.04297,             0.00063809,                0.69912,                0.74874,                 0.7298,                0.53781,                0.69083,                0.73824,                0.72654,                0.47406,               0.027246,               0.034918,               0.079725,              0.0045094,              0.0017335,              0.0017335,              0.0017335
                    169,               0.013617,               0.020357,               0.043198,             0.00060673,                0.69002,                0.75758,                0.73044,                0.52883,                0.70705,                0.70861,                0.72377,                0.47597,               0.026912,               0.034926,               0.080154,              0.0046591,               0.001684,               0.001684,               0.001684
                    170,               0.013684,                0.02023,               0.044288,             0.00063761,                0.70566,                0.72647,                0.72301,                0.53458,                 0.7035,                0.71758,                 0.7146,                0.46717,               0.027079,                0.03529,               0.079029,              0.0046774,              0.0016345,              0.0016345,              0.0016345
                    171,                0.01375,               0.020528,               0.043645,             0.00070838,                0.72839,                0.71466,                0.72164,                0.52991,                0.72738,                0.71674,                0.72459,                0.46309,               0.026828,               0.035103,                0.07738,              0.0046295,               0.001585,               0.001585,               0.001585
                    172,               0.013624,               0.020327,               0.043786,             0.00060455,                0.75294,                0.71906,                0.72219,                0.53269,                0.77338,                 0.7146,                0.73059,                0.47375,                0.02703,               0.035402,               0.078703,              0.0046745,              0.0015355,              0.0015355,              0.0015355
                    173,               0.013403,                0.02002,               0.043852,             0.00053478,                0.79667,                 0.7222,                0.73252,                0.53718,                0.80438,                0.71904,                0.73565,                0.47644,               0.027259,               0.035332,               0.080417,              0.0046573,               0.001486,               0.001486,               0.001486
                    174,               0.013559,               0.020331,               0.041751,             0.00052103,                0.76167,                0.75103,                0.73412,                0.53998,                0.75225,                0.74017,                0.73437,                0.47499,               0.027109,                0.03537,               0.079931,              0.0045837,              0.0014365,              0.0014365,              0.0014365
                    175,               0.013506,               0.020265,               0.042678,             0.00059875,                   0.73,                 0.7412,                0.72742,                0.53558,                   0.72,                0.73581,                0.73532,                0.47192,               0.027343,               0.035362,               0.081406,              0.0044197,               0.001387,               0.001387,               0.001387
                    176,               0.013236,               0.020272,               0.042395,             0.00050776,                0.75807,                0.73396,                0.72744,                0.53518,                0.77553,                0.70443,                0.73099,                0.47374,               0.027421,               0.035525,               0.082199,              0.0045504,              0.0013375,              0.0013375,              0.0013375
                    177,               0.013367,               0.020107,               0.042269,             0.00058332,                0.75753,                0.74142,                0.72847,                0.53564,                0.80414,                0.69825,                0.72816,                0.47788,               0.027415,               0.035654,               0.080827,               0.004685,               0.001288,               0.001288,               0.001288
                    178,               0.013204,               0.020317,               0.042351,             0.00053456,                0.75272,                0.72728,                0.73371,                0.54334,                0.81156,                0.69827,                 0.7399,                0.48143,               0.027323,                0.03551,               0.080217,              0.0045047,              0.0012385,              0.0012385,              0.0012385
                    179,               0.013031,               0.019886,               0.041896,             0.00051798,                0.72236,                0.76149,                 0.7332,                0.53824,                 0.8088,                0.68872,                0.73607,                0.47676,               0.027272,               0.035539,                0.07992,              0.0043445,               0.001189,               0.001189,               0.001189
                    180,               0.012839,               0.019684,               0.041929,             0.00051709,                0.76957,                0.73771,                0.74525,                0.54794,                0.77877,                0.73457,                0.74941,                0.48591,               0.027085,               0.035471,                 0.0804,              0.0043573,              0.0011395,              0.0011395,              0.0011395
                    181,               0.012914,               0.020097,               0.041858,             0.00051844,                0.79232,                0.73172,                0.74164,                 0.5464,                0.79679,                0.71443,                 0.7424,                0.48357,               0.027147,               0.035681,                0.08117,              0.0044803,                0.00109,                0.00109,                0.00109
                    182,               0.012927,               0.019879,               0.042321,              0.0006762,                0.79758,                0.73374,                0.73909,                0.54637,                0.81478,                0.71102,                0.74407,                0.48232,               0.027569,               0.036013,                 0.0823,              0.0045476,              0.0010405,              0.0010405,              0.0010405
                    183,               0.012876,               0.019773,                0.04073,             0.00047227,                0.78407,                0.73474,                0.72834,                0.54091,                0.79884,                0.71452,                0.73897,                0.47661,               0.027571,               0.035858,               0.083375,              0.0044985,               0.000991,               0.000991,               0.000991
                    184,               0.012703,               0.019848,               0.041763,             0.00051611,                0.77255,                0.75036,                0.73492,                0.53853,                0.79072,                0.73084,                0.73824,                0.47897,               0.027459,               0.036077,               0.083408,              0.0044794,              0.0009415,              0.0009415,              0.0009415
                    185,               0.012717,               0.020194,               0.040587,             0.00050151,                 0.7823,                0.74754,                 0.7257,                0.53758,                0.79655,                0.74998,                 0.7405,                0.47379,               0.027249,                0.03571,                0.08101,              0.0043829,               0.000892,               0.000892,               0.000892
                    186,                0.01281,               0.020134,               0.039399,             0.00041656,                0.77819,                0.73122,                0.72345,                0.53668,                0.78616,                0.73013,                0.73722,                0.47487,               0.027404,               0.035802,               0.081658,              0.0043976,              0.0008425,              0.0008425,              0.0008425
                    187,                0.01268,               0.019644,               0.040913,             0.00054103,                 0.7652,                0.74229,                0.73226,                0.53852,                0.76841,                0.74023,                0.73878,                0.47727,               0.027382,               0.035801,               0.082597,               0.004394,               0.000793,               0.000793,               0.000793
                    188,               0.012581,               0.019472,               0.040839,             0.00048151,                0.78794,                0.70175,                0.73393,                0.53979,                0.79894,                0.69884,                0.73588,                0.47983,               0.027352,               0.036009,               0.083475,              0.0044077,              0.0007435,              0.0007435,              0.0007435
                    189,               0.012628,               0.020111,               0.040386,             0.00048616,                0.74127,                0.72837,                0.73444,                0.53972,                0.73228,                0.72132,                0.73292,                0.47952,               0.027277,               0.036081,                0.08311,              0.0044676,               0.000694,               0.000694,               0.000694
                    190,               0.012515,               0.019904,               0.040197,             0.00051622,                0.77067,                0.69501,                0.72793,                0.53752,                0.79634,                0.67075,                0.72368,                0.47856,               0.027304,               0.036048,               0.083495,              0.0044807,              0.0006445,              0.0006445,              0.0006445
                    191,               0.012431,               0.019656,               0.040208,             0.00040773,                0.79777,                0.69444,                0.72528,                0.53471,                0.80149,                0.69326,                0.72665,                0.47912,               0.027277,                0.03606,               0.084183,              0.0045125,               0.000595,               0.000595,               0.000595
                    192,               0.012522,               0.019636,               0.039342,             0.00046563,                0.79865,                0.69946,                0.72789,                0.53426,                0.79367,                0.69245,                0.72229,                0.48001,               0.027215,               0.035927,                0.08399,              0.0044634,              0.0005455,              0.0005455,              0.0005455
                    193,               0.012208,               0.019634,                 0.0385,             0.00039652,                0.78488,                0.69888,                0.72893,                0.54636,                 0.7829,                0.70027,                0.73183,                0.48413,               0.027116,               0.036062,               0.083972,              0.0045508,               0.000496,               0.000496,               0.000496
                    194,               0.012375,               0.019738,               0.039498,             0.00040172,                0.77783,                0.70506,                0.72744,                0.54597,                0.77212,                0.69599,                 0.7293,                0.47948,               0.027369,               0.036208,               0.084265,              0.0045942,              0.0004465,              0.0004465,              0.0004465
                    195,               0.012201,               0.019466,               0.039313,             0.00038984,                0.74045,                0.73663,                0.72797,                0.53795,                0.73576,                 0.7268,                0.72901,                 0.4769,               0.027467,               0.036093,               0.083945,              0.0045556,               0.000397,               0.000397,               0.000397
                    196,               0.012203,               0.019673,               0.038963,             0.00045791,                0.75186,                  0.721,                0.72739,                0.53566,                0.74554,                0.71526,                0.73156,                0.47846,               0.027366,               0.035936,                 0.0834,              0.0045448,              0.0003475,              0.0003475,              0.0003475
                    197,               0.012183,               0.019185,               0.039943,             0.00052248,                0.74708,                0.72074,                0.72851,                0.53812,                 0.8044,                0.66391,                0.72742,                0.47784,               0.027558,                0.03616,               0.083999,              0.0046146,               0.000298,               0.000298,               0.000298
                    198,               0.012174,               0.019614,               0.039067,             0.00044687,                0.76453,                0.70908,                0.72673,                0.53915,                0.80291,                0.66412,                0.72439,                0.47347,               0.027411,               0.036202,               0.084002,              0.0045938,              0.0002485,              0.0002485,              0.0002485
                    199,                0.01228,               0.020007,               0.038675,             0.00060606,                0.79825,                0.68033,                 0.7231,                0.53498,                0.80258,                 0.6712,                 0.7236,                0.47794,               0.027455,               0.036294,               0.084021,               0.004599,               0.000199,               0.000199,               0.000199
                    200,                0.77014,                0.73771,                0.74495,                0.54767,                0.77851,                0.73457,                0.74912,                0.48566,               0.027086,               0.035468,               0.080404,              0.0043565
